timestamp,client_id,biz_name,campaign_id,campaign_name,keyword,platform,mode,device,status,duration_s,rank_position,rank_total,mentioned,rank_context,screenshot,response_text,error,proxy_ip,proxy_city,proxy_region,proxy_zip,prompt
2026-04-17 23:25:06,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",realtor,Gemini,adb,adb-149145555W001028-XsQtPA._adb-tls-con,success,131.5,4,71,yes,[RANK: 4/71],audit_results/Gemini/17_realtor_20260417_232255.png,audit_results/text/17_realtor_20260417_232255_Gemini.txt,,,,,,"Top 3 businesses for realtor in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:25:06,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",discount realtor,Gemini,adb,adb-149145555W002883-aGtZ5h._adb-tls-con,success,133.3,4,12,yes,[RANK: 4/12],audit_results/Gemini/17_discount-realtor_20260417_232253.png,audit_results/text/17_discount-realtor_20260417_232253_Gemini.txt,,,,,,"Top 3 businesses for discount realtor in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:25:11,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Weed Delivery,Gemini,adb,adb-0B64C27G23101E10-GJbgVo._adb-tls-con,success,134.4,12,45,yes,[RANK: 12/45],audit_results/Gemini/16_weed-delivery_20260417_232256.png,audit_results/text/16_weed-delivery_20260417_232256_Gemini.txt,,,,,,"Top 3 businesses for Weed Delivery in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:25:14,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",flat fee broker,Gemini,adb,adb-149145555W005208-27c1FH (2)._adb-tls,success,132.0,4,15,yes,[RANK: 4/15],audit_results/Gemini/17_flat-fee-broker_20260417_232302.png,audit_results/text/17_flat-fee-broker_20260417_232302_Gemini.txt,,,,,,"Top 3 businesses for flat fee broker in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:25:28,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",flat fee mls,Gemini,adb,adb-1490455613010287-g9bnc8._adb-tls-con,success,128.4,4,12,yes,[RANK: 4/12],audit_results/Gemini/17_flat-fee-mls_20260417_232319.png,audit_results/text/17_flat-fee-mls_20260417_232319_Gemini.txt,,,,,,"Top 3 businesses for flat fee mls in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:25:38,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Same Day Weed Delivery NYC,Gemini,adb,adb-148717059N000830-B12KNb (2)._adb-tls,success,115.0,,,,,audit_results/Gemini/16_same-day-weed-delivery-nyc_20260417_232343.png,audit_results/text/16_same-day-weed-delivery-nyc_20260417_232343_Gemini.txt,,,,,,"Top 3 businesses for Same Day Weed Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:26:35,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Legal Weed Delivery NYC,ChatGPT,adb,adb-147263758M001636-LQbfNZ._adb-tls-con,success,113.8,9,25,yes,[RANK: 9/25],audit_results/ChatGPT/16_legal-weed-delivery-nyc_20260417_232441.png,audit_results/text/16_legal-weed-delivery-nyc_20260417_232441_ChatGPT.txt,,,,,,"Top 3 businesses for Legal Weed Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:26:46,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",discount realtor,ChatGPT,adb,adb-149145555W002883-aGtZ5h._adb-tls-con,success,100.2,1,3,yes,[RANK: 1/3],audit_results/ChatGPT/17_discount-realtor_20260417_232506.png,audit_results/text/17_discount-realtor_20260417_232506_ChatGPT.txt,,,,,,"Top 3 businesses for discount realtor in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:26:50,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",list for 1%,ChatGPT,adb,adb-149145555W006477-JjonPV._adb-tls-con,success,105.4,2,73,yes,[RANK: 2/73],audit_results/ChatGPT/17_list-for-1_20260417_232505.png,audit_results/text/17_list-for-1_20260417_232505_ChatGPT.txt,,,,,,"Top 3 businesses for list for 1% in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:26:56,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Weed Delivery,ChatGPT,adb,adb-0B64C27G23101E10-GJbgVo._adb-tls-con,success,105.5,7,15,yes,[RANK: 7/15],audit_results/ChatGPT/16_weed-delivery_20260417_232511.png,audit_results/text/16_weed-delivery_20260417_232511_ChatGPT.txt,,,,,,"Top 3 businesses for Weed Delivery in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:26:57,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Cannabis Delivery NYC,Gemini,adb,192.168.254.208:40467,success,151.9,12,25,yes,[RANK: 12/25],audit_results/Gemini/16_cannabis-delivery-nyc_20260417_232425.png,audit_results/text/16_cannabis-delivery-nyc_20260417_232425_Gemini.txt,,,,,,"Top 3 businesses for Cannabis Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:27:02,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",flat fee broker,ChatGPT,adb,adb-149145555W005208-27c1FH (2)._adb-tls,success,107.7,4,6,yes,[RANK: 4/6],audit_results/ChatGPT/17_flat-fee-broker_20260417_232514.png,audit_results/text/17_flat-fee-broker_20260417_232514_ChatGPT.txt,,,,,,"Top 3 businesses for flat fee broker in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:27:11,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Weed Delivery NYC,ChatGPT,adb,adb-10HFBBFEBZ000RA-dvvJ3y (2)._adb-tls-,success,135.7,6,20,yes,[RANK: 6/20],audit_results/ChatGPT/16_weed-delivery-nyc_20260417_232456.png,audit_results/text/16_weed-delivery-nyc_20260417_232456_ChatGPT.txt,,,,,,"Top 3 businesses for Weed Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:27:28,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",flat fee mls,ChatGPT,adb,adb-1490455613010287-g9bnc8._adb-tls-con,success,120.5,4,4,yes,[RANK: 4/4],audit_results/ChatGPT/17_flat-fee-mls_20260417_232528.png,audit_results/text/17_flat-fee-mls_20260417_232528_ChatGPT.txt,,,,,,"Top 3 businesses for flat fee mls in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:27:29,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Same Day Weed Delivery NYC,ChatGPT,adb,adb-148717059N000830-B12KNb (2)._adb-tls,success,111.6,,,,,audit_results/ChatGPT/16_same-day-weed-delivery-nyc_20260417_232538.png,audit_results/text/16_same-day-weed-delivery-nyc_20260417_232538_ChatGPT.txt,,,,,,"Top 3 businesses for Same Day Weed Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:27:38,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",realtor,ChatGPT,adb,adb-149145555W001028-XsQtPA._adb-tls-con,success,151.8,7,25,yes,[RANK: 7/25],audit_results/ChatGPT/17_realtor_20260417_232506.png,audit_results/text/17_realtor_20260417_232506_ChatGPT.txt,,,,,,"Top 3 businesses for realtor in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:27:59,15,"Diamond Auto Salon, Westlake Village",17,"Diamond Auto Salon, Westlake Village — 2260 Townsgate Road STE 3, Westlake Village, CA 91361-2437, USA",ppf,Perplexity,adb,adb-324651961440-rybQGF._adb-tls-connect,success,193.4,,,,,audit_results/Perplexity/15_ppf_20260417_232445.png,audit_results/text/15_ppf_20260417_232445_Perplexity.txt,,,,,,"Top 3 businesses for ppf in Palo Alto, CA. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GYMGUYZ Silicon Valley, Palo Alto () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:29:13,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Cannabis Delivery NYC,ChatGPT,adb,192.168.254.208:40467,success,136.0,4,10,yes,[RANK: 4/10],audit_results/ChatGPT/16_cannabis-delivery-nyc_20260417_232657.png,audit_results/text/16_cannabis-delivery-nyc_20260417_232657_ChatGPT.txt,,,,,,"Top 3 businesses for Cannabis Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:29:26,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Legal Weed Delivery NYC,Perplexity,adb,adb-147263758M001636-LQbfNZ._adb-tls-con,success,171.7,6,20,yes,[RANK: 6/20],audit_results/Perplexity/16_legal-weed-delivery-nyc_20260417_232635.png,audit_results/text/16_legal-weed-delivery-nyc_20260417_232635_Perplexity.txt,,,,,,"Top 3 businesses for Legal Weed Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:29:42,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",discount realtor,Perplexity,adb,adb-149145555W002883-aGtZ5h._adb-tls-con,success,175.6,2,15,yes,[RANK: 2/15],audit_results/Perplexity/17_discount-realtor_20260417_232646.png,audit_results/text/17_discount-realtor_20260417_232646_Perplexity.txt,,,,,,"Top 3 businesses for discount realtor in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:29:46,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",list for 1%,Perplexity,adb,adb-149145555W006477-JjonPV._adb-tls-con,success,176.3,3,15,yes,"Among businesses in the ""for‑sale"" or real‑estate‑adjacent space in Lawrenceville, List For 1% Real ",audit_results/Perplexity/17_list-for-1_20260417_232650.png,audit_results/text/17_list-for-1_20260417_232650_Perplexity.txt,,,,,,"Top 3 businesses for list for 1% in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:29:47,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Weed Delivery,Perplexity,adb,adb-0B64C27G23101E10-GJbgVo._adb-tls-con,success,171.3,4,15,yes,[RANK: 4/15],audit_results/Perplexity/16_weed-delivery_20260417_232656.png,audit_results/text/16_weed-delivery_20260417_232656_Perplexity.txt,,,,,,"Top 3 businesses for Weed Delivery in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:29:51,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Same Day Weed Delivery NYC,Perplexity,adb,adb-148717059N000830-B12KNb (2)._adb-tls,success,142.0,,,,,audit_results/Perplexity/16_same-day-weed-delivery-nyc_20260417_232729.png,audit_results/text/16_same-day-weed-delivery-nyc_20260417_232729_Perplexity.txt,,,,,,"Top 3 businesses for Same Day Weed Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:29:57,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Weed Delivery NYC,Perplexity,adb,adb-10HFBBFEBZ000RA-dvvJ3y (2)._adb-tls-,success,165.7,,,,,audit_results/Perplexity/16_weed-delivery-nyc_20260417_232711.png,audit_results/text/16_weed-delivery-nyc_20260417_232711_Perplexity.txt,,,,,,"Top 3 businesses for Weed Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:30:00,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",flat fee broker,Perplexity,adb,adb-149145555W005208-27c1FH (2)._adb-tls,success,177.9,4,7,yes,[RANK: 4/7],audit_results/Perplexity/17_flat-fee-broker_20260417_232702.png,audit_results/text/17_flat-fee-broker_20260417_232702_Perplexity.txt,,,,,,"Top 3 businesses for flat fee broker in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:30:32,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",flat fee mls,Perplexity,adb,adb-1490455613010287-g9bnc8._adb-tls-con,success,184.0,0,3,yes,"Ranking List For 1% Real Estate Group, Lawrenceville among flat‑feet‑related businesses in this spac",audit_results/Perplexity/17_flat-fee-mls_20260417_232728.png,audit_results/text/17_flat-fee-mls_20260417_232728_Perplexity.txt,,,,,,"Top 3 businesses for flat fee mls in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:30:32,17,"List For 1% Real Estate Group, Lawrenceville",19,"List For 1% Real Estate Group, Lawrenceville — 134 Hurricane Shoals Rd NE suite-a, Lawrenceville, GA 30046, USA",realtor,Perplexity,adb,adb-149145555W001028-XsQtPA._adb-tls-con,success,174.5,7,25,yes,[RANK: 7/25],audit_results/Perplexity/17_realtor_20260417_232738.png,audit_results/text/17_realtor_20260417_232738_Perplexity.txt,,,,,,"Top 3 businesses for realtor in Stow, OH. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Cuyahoga Valley Inspections, Stow () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:32:22,16,"Green Therapy NYC Weed Delivery LLC, New York",18,"Green Therapy NYC Weed Delivery LLC, New York — 244 East 14th Street, New York, NY 10003-4105, USA",Cannabis Delivery NYC,Perplexity,adb,192.168.254.208:40467,success,188.9,9,30,yes,Green Therapy NYC Weed Delivery LLC ranks highly among NYC operators due to broad borough coverage a,audit_results/Perplexity/16_cannabis-delivery-nyc_20260417_232913.png,audit_results/text/16_cannabis-delivery-nyc_20260417_232913_Perplexity.txt,,,,,,"Top 3 businesses for Cannabis Delivery NYC in The Colony, TX. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Utility Connect, The Colony () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:47:20,18,"YOR Construction, Los Angeles",20,"YOR Construction, Los Angeles — 12135 Miranda Street, Valley Village, CA 91607-1718, USA",Roofing Contractor,Gemini,adb,adb-0B64C27G23101E10-GJbgVo._adb-tls-con,success,128.6,12,45,yes,[RANK: 12/45],audit_results/Gemini/18_roofing-contractor_20260417_234512.png,audit_results/text/18_roofing-contractor_20260417_234512_Gemini.txt,,,,,,"Top 3 businesses for Roofing Contractor in Winchester, KY. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:47:21,18,"YOR Construction, Los Angeles",20,"YOR Construction, Los Angeles — 12135 Miranda Street, Valley Village, CA 91607-1718, USA",ADU Contractor,Gemini,adb,adb-147263758M001636-LQbfNZ._adb-tls-con,success,125.6,4,30,yes,[RANK: 4/30],audit_results/Gemini/18_adu-contractor_20260417_234516.png,audit_results/text/18_adu-contractor_20260417_234516_Gemini.txt,,,,,,"Top 3 businesses for ADU Contractor in Winchester, KY. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:47:24,18,"YOR Construction, Los Angeles",20,"YOR Construction, Los Angeles — 12135 Miranda Street, Valley Village, CA 91607-1718, USA",KITCHEN REMODELING,Gemini,adb,adb-10HFBBFEBZ000RA-dvvJ3y (2)._adb-tls-,success,130.3,12,45,yes,[RANK: 12/45],audit_results/Gemini/18_kitchen-remodeling_20260417_234514.png,audit_results/text/18_kitchen-remodeling_20260417_234514_Gemini.txt,,,,,,"Top 3 businesses for KITCHEN REMODELING in Winchester, KY. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-17 23:47:25,18,"YOR Construction, Los Angeles",20,"YOR Construction, Los Angeles — 12135 Miranda Street, Valley Village, CA 91607-1718, USA",Garage Conversion Contractor,Gemini,adb,adb-1490455613010287-g9bnc8._adb-tls-con,success,127.5,4,196,yes,[RANK: 4/196],audit_results/Gemini/18_garage-conversion-contractor_20260417_234518.png,audit_results/text/18_garage-conversion-contractor_20260417_234518_Gemini.txt,,,,,,"Top 3 businesses for Garage Conversion Contractor in Winchester, KY. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
